Link,Score,Comment

Transportation in Boston

https://www.facebook.com/47543748171_10152753236763172,0.0,Oddly enough NOBODY told me that it was not edible. I was sooooooooo embarrassed!!
https://www.facebook.com/47543748171_10152293914183172,0.0,Of course!  Thank YOU Pete!
https://www.facebook.com/47543748171_10152293914183172,0.0,Thanx for the post!
https://www.facebook.com/47543748171_10152214973298172,0.0,We're looking forward to it as well!
https://www.facebook.com/47543748171_10152214973298172,0.0,We are looking forward to having you at our upcoming wedding at Diablo Country Club!
https://www.facebook.com/134624876678023_532902010183639,0.0,This is why Railroads need to be remebered.
https://www.facebook.com/134624876678023_526509200822920,0.0,"Take a break, driver 8."
https://www.facebook.com/134624876678023_521193411354499,0.0,Here is http://digitalcollections.smu.edu/cdm/singleitem/collection/rwy/id/839/rec/1
https://www.facebook.com/134624876678023_477871695686671,0.0,Timothy Boles
https://www.facebook.com/134624876678023_477871695686671,0.0,i know who walt vielbaum is
https://www.facebook.com/134624876678023_434013153405859,0.0,"""Gandy Dancer?"""
https://www.facebook.com/134624876678023_434013153405859,0.0,"Thx Arturo, all comments about two left feet are left unsaid. But....thinking about  that term, where or when did ""gandy dancer"" name get applied to the track workers?"
https://www.facebook.com/134624876678023_434013153405859,0.0,"SFT, I wondered too, have a look at this:  http://en.wikipedia.org/wiki/Gandy_dancer"
https://www.facebook.com/475001459195369_1023273817701461,0.0,"Congratulations, VP Funke!"
https://www.facebook.com/475001459195369_583195011780040,0.0,Do you do photography classes?
https://www.facebook.com/475001459195369_583195011780040,0.0,Thank you Suzi!

Transportation in Detroit

Positive Comments
https://www.facebook.com/205013246277439_656057597839666,1.0,Keep up the great work!
https://www.facebook.com/419710504742021_823378097708591,1.0,Excellent job leaders!
https://www.facebook.com/212394368932506_368068520031756,0.8,Great Wisdom
https://www.facebook.com/205013246277439_644496962329063,0.625,We really enjoyed the meeting and Kelly Doyle's presentation!
https://www.facebook.com/419710504742021_803909789655422,0.6,Nice
https://www.facebook.com/218221251650786_380881765384733,0.55,I keep telling everyone Detroit is changing and nobody sees it!!! An amazing city :)
https://www.facebook.com/205013246277439_609167909195302,0.5,Fantastic!
https://www.facebook.com/205013246277439_644496962329063,0.5,Thank you Workforce Tulsa! We really enjoyed Kelly Doyle's presentation as well and we're glad you were able to come.
https://www.facebook.com/158470324199215_921057087940531,0.5,:)
https://www.facebook.com/218221251650786_380881765384733,0.35,So cool.
https://www.facebook.com/157711077722418_211275502365975,0.275,"Yes Tina we remove dirt and sod. As far as pricing, we have multiple options that will fit every budget! Call for more details.  313-953-6309 Justin"
https://www.facebook.com/205013246277439_622442691201157,0.25,Thanks for sharing the photos!
https://www.facebook.com/419710504742021_847842485262152,0.214285714286,Once it is posted online a pdf website link will be provided for viewing and downloading. These large wall maps are being posted throughout the service areas.
https://www.facebook.com/113948368637433_575792645786334,0.2,"Also, ask them to change the name on that account to remove my name.  Thanks"
https://www.facebook.com/419710504742021_826337347412666,0.136363636364,"What is DDOT doing to address the problems with the new app?  The email function doesn't work, it sends email to an address that isn't valid.  Also, over 75% of the buses GPS trackers don't work or it shows a bus as being somewhere when it's not."
https://www.facebook.com/419710504742021_826337437412657,0.136363636364,"What is DDOT doing to address the problems with the new app?  The email function doesn't work, it sends email to an address that isn't valid.  Also, over 75% of the buses GPS trackers don't work or it shows a bus as being somewhere when it's not."
https://www.facebook.com/419710504742021_803909789655422,0.125,"I think Odis is wrong, but I think it was more for the advertising because the Mack route comes south at Woodward. The people actually waiting for the bus would probably be more on the eastbound side of Mack."
https://www.facebook.com/126180814102268_732944563425887,0.1,This is a direct flight to Baghdad now ?
https://www.facebook.com/382183288553415_867599866630579,0.1,Wow
https://www.facebook.com/126180814102268_606402946080050,0.0,"This is only Land , Call Adam Travel of Detroit for availability and air fares from your City Area."
https://www.facebook.com/126180814102268_606405019413176,0.0,"This is only Land , Call Adam Travel of Detroit for availability and air fares from your City Area"
https://www.facebook.com/126180814102268_606405679413110,0.0,"This is only Land , Call Adam Travel of Detroit for availability and air fares from your City Area"
https://www.facebook.com/126180814102268_606406462746365,0.0,"This is only Land , Call Adam Travel of Detroit for availability and air fares from your City Area"
https://www.facebook.com/126180814102268_732944563425887,0.0,"Thank you Mr Alaa for sharing this Ad ,please pass it around within Family and friends and let them share it also."
https://www.facebook.com/126180814102268_732944563425887,0.0,Rami Sami Matti Kamil
https://www.facebook.com/126180814102268_747754548611555,0.0,price is from NYC only.different city different price
https://www.facebook.com/541763872528526_625682134136699,0.0,Do you need drivers
https://www.facebook.com/315936551792433_647884258597659,0.0,Named for the cities at each end.
https://www.facebook.com/315936551792433_727686943950723,0.0,Bueno
https://www.facebook.com/382183288553415_634785309959877,0.0,so coolllllllllll...
https://www.facebook.com/113948368637433_575792645786334,0.0,Karl- this is Kim Farrell.  I am trying to see if I can release this page to another email address.  I need someone to log in under the tcd@transportationclubofdetroit.com facebook account and like the page.  I believe it will let me make that email account be a manager of the page and then they can remove me as a manager.
https://www.facebook.com/378962658948845_356670364511408,0.0,"""Trident"" bus shelter gets installed for DDOT and The Official Midtown Detroit - University Cultural Center Association"
https://www.facebook.com/419710504742021_803909789655422,0.0,"#Thank You Brasco International, Inc."
https://www.facebook.com/419710504742021_823273097719091,0.0,Ferdous Ahmed
https://www.facebook.com/419710504742021_823378097708591,0.0,Yes
https://www.facebook.com/419710504742021_823378547708546,0.0,What to go Detroit!
https://www.facebook.com/419710504742021_823380187708382,0.0,What to go Detroit!
https://www.facebook.com/419710504742021_878160218872238,0.0,Thank you for reporting this. Our operation manager will be notified of this incident.
https://www.facebook.com/419710504742021_835770549802679,0.0,attttn the authoritys please work with us ! please call us now ! 786-715-5175 thank you God bless America !
https://www.facebook.com/419710504742021_847842485262152,0.0,Well done D-DOT
https://www.facebook.com/126180814102268_732944563425887,-0.05,"it is not a direct flight ,its with Qatar airways Via Philadelphia and Doha."
https://www.facebook.com/419710504742021_835770549802679,-0.0818181818182,So I'm on eight mile two buses miss the driver knows and still takes a30 min break! So what you have new buses of they still late
https://www.facebook.com/419710504742021_832174523495615,-0.0954365079365,"I know what you mean. The Dexter bus will pass you up in a second. The Jefferson bus is a joke. You can just stand hoping and praying one will come. Getting one going to the transit center means you will be waiting an hour or more. You will see two or three leaving from downtown and wonder where in the hell they are. I know the mayor said the buses will be on schedule by July, but, that needs to be now, especially in this cold weather.  Then you have the site being down a lot."
https://www.facebook.com/541763872528526_625682134136699,-0.1,Forward resume to Fullmoontransportation@live.com -- Minimal 3 years experience in driving for a chaffeur company as well as knowledge of mechanics.
https://www.facebook.com/419710504742021_803909789655422,-0.177777777778,Give it a few weeks before crackheads tear it down
https://www.facebook.com/419710504742021_835770549802679,-0.3125,dont you mean you can now see what time your bus is listed to arrive but not ever show
https://www.facebook.com/315936551792433_647884258597659,-0.375,@ least Detroit is the Given/First name! Is Windsor the family name or just the second-joint name?
https://www.facebook.com/382183288553415_638234742948267,-1.0,I want to go to this college soooooo bad!!!!
Negative Comments
https://www.facebook.com/382183288553415_638234742948267,-1.0,I want to go to this college soooooo bad!!!!
https://www.facebook.com/315936551792433_647884258597659,-0.375,@ least Detroit is the Given/First name! Is Windsor the family name or just the second-joint name?
https://www.facebook.com/419710504742021_835770549802679,-0.3125,dont you mean you can now see what time your bus is listed to arrive but not ever show
https://www.facebook.com/419710504742021_803909789655422,-0.1777777777777778,Give it a few weeks before crackheads tear it down
https://www.facebook.com/541763872528526_625682134136699,-0.1,Forward resume to Fullmoontransportation@live.com -- Minimal 3 years experience in driving for a chaffeur company as well as knowledge of mechanics.
https://www.facebook.com/419710504742021_832174523495615,-0.09543650793650793,"I know what you mean. The Dexter bus will pass you up in a second. The Jefferson bus is a joke. You can just stand hoping and praying one will come. Getting one going to the transit center means you will be waiting an hour or more. You will see two or three leaving from downtown and wonder where in the hell they are. I know the mayor said the buses will be on schedule by July, but, that needs to be now, especially in this cold weather.  Then you have the site being down a lot."
https://www.facebook.com/419710504742021_835770549802679,-0.08181818181818182,So I'm on eight mile two buses miss the driver knows and still takes a30 min break! So what you have new buses of they still late
https://www.facebook.com/126180814102268_732944563425887,-0.05,"it is not a direct flight ,its with Qatar airways Via Philadelphia and Doha."
https://www.facebook.com/419710504742021_847842485262152,0.0,Well done D-DOT
https://www.facebook.com/419710504742021_835770549802679,0.0,attttn the authoritys please work with us ! please call us now ! 786-715-5175 thank you God bless America !
https://www.facebook.com/419710504742021_878160218872238,0.0,Thank you for reporting this. Our operation manager will be notified of this incident.
https://www.facebook.com/419710504742021_823380187708382,0.0,What to go Detroit!
https://www.facebook.com/419710504742021_823378547708546,0.0,What to go Detroit!
https://www.facebook.com/419710504742021_823378097708591,0.0,Yes
https://www.facebook.com/419710504742021_823273097719091,0.0,Ferdous Ahmed
https://www.facebook.com/419710504742021_803909789655422,0.0,"#Thank You Brasco International, Inc."
https://www.facebook.com/378962658948845_356670364511408,0.0,"""Trident"" bus shelter gets installed for DDOT and The Official Midtown Detroit - University Cultural Center Association"
https://www.facebook.com/113948368637433_575792645786334,0.0,Karl- this is Kim Farrell.  I am trying to see if I can release this page to another email address.  I need someone to log in under the tcd@transportationclubofdetroit.com facebook account and like the page.  I believe it will let me make that email account be a manager of the page and then they can remove me as a manager.
https://www.facebook.com/382183288553415_634785309959877,0.0,so coolllllllllll...
https://www.facebook.com/315936551792433_727686943950723,0.0,Bueno
https://www.facebook.com/315936551792433_647884258597659,0.0,Named for the cities at each end.
https://www.facebook.com/541763872528526_625682134136699,0.0,Do you need drivers
https://www.facebook.com/126180814102268_747754548611555,0.0,price is from NYC only.different city different price
https://www.facebook.com/126180814102268_732944563425887,0.0,Rami Sami Matti Kamil
https://www.facebook.com/126180814102268_732944563425887,0.0,"Thank you Mr Alaa for sharing this Ad ,please pass it around within Family and friends and let them share it also."
https://www.facebook.com/126180814102268_606406462746365,0.0,"This is only Land , Call Adam Travel of Detroit for availability and air fares from your City Area"
https://www.facebook.com/126180814102268_606405679413110,0.0,"This is only Land , Call Adam Travel of Detroit for availability and air fares from your City Area"
https://www.facebook.com/126180814102268_606405019413176,0.0,"This is only Land , Call Adam Travel of Detroit for availability and air fares from your City Area"
https://www.facebook.com/126180814102268_606402946080050,0.0,"This is only Land , Call Adam Travel of Detroit for availability and air fares from your City Area."
https://www.facebook.com/382183288553415_867599866630579,0.1,Wow
https://www.facebook.com/126180814102268_732944563425887,0.1,This is a direct flight to Baghdad now ?
https://www.facebook.com/419710504742021_803909789655422,0.125,"I think Odis is wrong, but I think it was more for the advertising because the Mack route comes south at Woodward. The people actually waiting for the bus would probably be more on the eastbound side of Mack."
https://www.facebook.com/419710504742021_826337437412657,0.13636363636363635,"What is DDOT doing to address the problems with the new app?  The email function doesn't work, it sends email to an address that isn't valid.  Also, over 75% of the buses GPS trackers don't work or it shows a bus as being somewhere when it's not."
https://www.facebook.com/419710504742021_826337347412666,0.13636363636363635,"What is DDOT doing to address the problems with the new app?  The email function doesn't work, it sends email to an address that isn't valid.  Also, over 75% of the buses GPS trackers don't work or it shows a bus as being somewhere when it's not."
https://www.facebook.com/113948368637433_575792645786334,0.2,"Also, ask them to change the name on that account to remove my name.  Thanks"
https://www.facebook.com/419710504742021_847842485262152,0.21428571428571427,Once it is posted online a pdf website link will be provided for viewing and downloading. These large wall maps are being posted throughout the service areas.
https://www.facebook.com/205013246277439_622442691201157,0.25,Thanks for sharing the photos!
https://www.facebook.com/157711077722418_211275502365975,0.275,"Yes Tina we remove dirt and sod. As far as pricing, we have multiple options that will fit every budget! Call for more details.  313-953-6309 Justin"
https://www.facebook.com/218221251650786_380881765384733,0.35,So cool.
https://www.facebook.com/158470324199215_921057087940531,0.5,:)
https://www.facebook.com/205013246277439_644496962329063,0.5,Thank you Workforce Tulsa! We really enjoyed Kelly Doyle's presentation as well and we're glad you were able to come.
https://www.facebook.com/205013246277439_609167909195302,0.5,Fantastic!
https://www.facebook.com/218221251650786_380881765384733,0.55,I keep telling everyone Detroit is changing and nobody sees it!!! An amazing city :)
https://www.facebook.com/419710504742021_803909789655422,0.6,Nice
https://www.facebook.com/205013246277439_644496962329063,0.625,We really enjoyed the meeting and Kelly Doyle's presentation!
https://www.facebook.com/212394368932506_368068520031756,0.8,Great Wisdom
https://www.facebook.com/419710504742021_823378097708591,1.0,Excellent job leaders!
https://www.facebook.com/205013246277439_656057597839666,1.0,Keep up the great work!

Transportation in Oklahoma City

Positive Comments
https://www.facebook.com/511754952298013_512363118903863,1.0,Can't wait to see those great kiddos!
https://www.facebook.com/511754952298013_512363118903863,1.0,Seth had a great time!! Thank you!!
https://www.facebook.com/511754952298013_533882683418573,1.0,Looks like everyone had a great time!!
https://www.facebook.com/273612339341471_747719241930776,1.0,Happy Thanksgiving to all of you!
https://www.facebook.com/273612339341471_759596964076337,1.0,Awesome!!! Congratulations!!!
https://www.facebook.com/273612339341471_781744931861540,1.0,Awesome!!!
https://www.facebook.com/154032582104_10152365363217105,1.0,Great deals!!!!
https://www.facebook.com/79015562503_10152555997212504,1.0,My mom has one and it's awesome!
https://www.facebook.com/79015562503_10152555997212504,1.0,We have one and it makes a tray of ice about ever 10-15 min... We love it!!!!
https://www.facebook.com/105274819502259_1003244349705297,1.0,Lookin good there !!
https://www.facebook.com/105274819502259_1005480736148325,1.0,Like nice  RIG!!!
https://www.facebook.com/105274819502259_1006570606039338,1.0,Awesome dump truck
https://www.facebook.com/105274819502259_1007179419311790,1.0,totally awesome
https://www.facebook.com/105274819502259_1007179419311790,1.0,Awesome
https://www.facebook.com/87889453996_10152470335178997,1.0,"Could be a great getaway!
Kelly Stimson Rosie Halldorson"
https://www.facebook.com/87889453996_10152755255633997,1.0,Beautiful!
https://www.facebook.com/87889453996_10152755255633997,1.0,Awesome! We should check that out.
https://www.facebook.com/87889453996_10152757311383997,1.0,Great museum!
https://www.facebook.com/87889453996_10152757311383997,1.0,Oh my goodness. My grandmother loved  him & bob wills....!!
https://www.facebook.com/87889453996_10152757613433997,1.0,Been there!  Awesome.
https://www.facebook.com/87889453996_10152757613433997,1.0,THAT IS SO COOL!!! I will take my grandkuds there....if I EVER get to be a grandma!!!
https://www.facebook.com/87889453996_10152757170588997,1.0,That is very beautiful
https://www.facebook.com/87889453996_10152759769568997,1.0,Been there!!  Great view!!
https://www.facebook.com/87889453996_10152758944808997,1.0,Gorgeous!!
https://www.facebook.com/87889453996_10152758944808997,1.0,GORGEOUS!!!! All of them.
https://www.facebook.com/87889453996_10152758944808997,1.0,Beautiful!
https://www.facebook.com/87889453996_10152759071453997,1.0,This would be a awesome road trip!
https://www.facebook.com/87889453996_10152759309248997,1.0,Christine McGlashen. Looks awesome!
https://www.facebook.com/87889453996_10152757283543997,1.0,Great place to stay when u r in Stillwater!
https://www.facebook.com/87889453996_10152755255633997,0.91552734375,It looks like so much fun!!!!!
https://www.facebook.com/87889453996_10152757311383997,0.91,Went to that museum and it was very fascinating.
https://www.facebook.com/79015562503_10152555997212504,0.9,"How about a contest to win one,  now that would be awesome!"
https://www.facebook.com/87889453996_10152757170588997,0.9,"My gpa, dad, uncles, sis, & bro, & my husband, Dallas r on the wall. This place is so awesome. Anybody & everybody needs to check this place out. Great place to just hang for a bit."
https://www.facebook.com/87889453996_10152759071453997,0.9,Would be so happy to win this trip!
https://www.facebook.com/273612339341471_747719241930776,0.875,Good idea!
https://www.facebook.com/1396733260593483_1396736433926499,0.875,Nice!  Great to see you doing well for yourself! Congratulations!!!!
https://www.facebook.com/87889453996_10152755255633997,0.875,"Loved the park here, but that dam train...never again!"
https://www.facebook.com/87889453996_10152755255633997,0.875,Looks good! I will check it out.
https://www.facebook.com/87889453996_10152759211498997,0.875,We just got home from there! We loved it!
https://www.facebook.com/105274819502259_1007179419311790,0.8544921875,Sweet!!!!
https://www.facebook.com/154032582104_10152557625477105,0.85,"Loved Maui, great pic!!"
https://www.facebook.com/87889453996_10152470335178997,0.85,Been there - it's beautiful
https://www.facebook.com/87889453996_10152757170588997,0.85,I didn't know this existed!  Beautiful.
https://www.facebook.com/87889453996_10152758944808997,0.85,Beautiful
https://www.facebook.com/87889453996_10152758944808997,0.85,Beautiful
https://www.facebook.com/87889453996_10152758944808997,0.85,Beautiful pics.
https://www.facebook.com/87889453996_10152758944808997,0.85,Beautiful
https://www.facebook.com/105274819502259_1006570606039338,0.833333333333,Lol good I can't wait to load it lol!!!!
https://www.facebook.com/105274819502259_1004899119539820,0.825,Those peterbilt truck colors are beautiful lol
https://www.facebook.com/276102685836582_730887320358114,0.8,Dude its been years since ive seen a movie galley lol
Negative Comments
https://www.facebook.com/525991670824103_782262291863705,-1.0,Very bad day at work!
https://www.facebook.com/525991670824103_782262291863705,-1.0,Omg that's the worst day at work.
https://www.facebook.com/105274819502259_1006570606039338,-1.0,Bad ass!!!!
https://www.facebook.com/525991670824103_782262291863705,-0.9099999999999998,Very bad day
https://www.facebook.com/87889453996_10152757311383997,-0.8,"I was born out there, when the Air base was there. Linda's Husband."
https://www.facebook.com/273612339341471_754308427938524,-0.8,How did we rank?  All I could find was that we are 1 of 70 companies.
https://www.facebook.com/169666518119_10152594338878120,-0.78125,So sorry!!
https://www.facebook.com/169666518119_10152594338878120,-0.75,:(
https://www.facebook.com/169666518119_10152594338878120,-0.75,:(
https://www.facebook.com/105274819502259_1007179419311790,-0.6999999999999998,Bad ass rig
https://www.facebook.com/105274819502259_1007179419311790,-0.6999999999999998,Bad ass rig
https://www.facebook.com/105274819502259_1006570606039338,-0.6999999999999998,Bad to the bone.
https://www.facebook.com/105274819502259_1006570606039338,-0.6999999999999998,Bad to the bone
https://www.facebook.com/87889453996_10152758944808997,-0.5,Can't wait!  I'm tired of winter !
https://www.facebook.com/525991670824103_782262291863705,-0.5,And wtf was the pilot doing
https://www.facebook.com/169666518119_10152594338878120,-0.4166666666666667,"I am so sad to hear this:( 
Such a sweetheart Buddy was."
https://www.facebook.com/108124035968371_664322633681839,-0.375,My parents flew KLM last night to Italy and they lost their bags.  :(
https://www.facebook.com/525991670824103_782829208473680,-0.3499999999999999,I passed buy that same truck. The roads were extremely bad.
https://www.facebook.com/525991670824103_764434016979866,-0.30000000000000004,Where do you run are you forced dispatch
https://www.facebook.com/276102685836582_510041225776059,-0.3,To save money...or at least try..
https://www.facebook.com/525991670824103_782262291863705,-0.2666666666666666,"Look very closely, the steel beam is not loaded square on the trailer dolly. That causes the load to not ride inline behind the truck. Not the driver's fault, the person who set the beam on the trailer should have some acountabilty. None the less, a bad day at the office."
https://www.facebook.com/87889453996_10152757613433997,-0.25,"Don't fret or argue with the non faith people. If you don't believe in God now, there will come a time when you will. Not only do I promise, he did too! God Bless the proverbial blind."
https://www.facebook.com/87889453996_10152757311383997,-0.25,"Grew up in Ardmore, 50-60, he rode in the Christmas parade..."
https://www.facebook.com/273612339341471_754308427938524,-0.25,We ranked 15th out of 40 in the Small (fewer than 125 employees) category.
https://www.facebook.com/169666518119_10152594338878120,-0.21666666666666667,so sorry for your loss.  He looks so loving :(
https://www.facebook.com/87889453996_10152757170588997,-0.2,Been up their a few times.  If you have never been there then you need to get off you butt and make it up there and show your reapect.
https://www.facebook.com/87889453996_10152759447123997,-0.1875,Oklahoma Tourism Your site says it costs $10/day to enter Little Sahara State Park: http://www.travelok.com/listings/view.profile/id.4581?=KNC-Nat_Google12_LittleSaharaStatePark
https://www.facebook.com/87889453996_10152759447123997,-0.1875,And Little Axe area at Lake Thunderbird. ..
https://www.facebook.com/87889453996_10152759447123997,-0.1875,Little Sahara charges
https://www.facebook.com/105274819502259_1005522586144140,-0.16666666666666666,Black on black
https://www.facebook.com/87889453996_10152759211498997,-0.15,It's such a shame we allowed our biggest state park at Lake Texoma be sold to a private corporation! They've done nothing to it like promised and it's all grown up and vacant. Sad :( So many memories at Lake Texoma.
https://www.facebook.com/87889453996_10152759447123997,-0.13958333333333334,"I went to Turner falls three yaers ago and it was filthy,  diapers floating around in the swimming area,  cans all over,  other assorted trash hanging from the trees and fences.  And we had to pay $12 a person.   We left after 2 hours and went to Sulfur,  yhe Chickasaw Recreational area is clean and well kept."
https://www.facebook.com/87889453996_10152757311383997,-0.125,"I know he sung Rudolf the Red Nose Reindeer, but not sure if he also wrote it. I want to say yes, but can't remember."
https://www.facebook.com/87889453996_10152759211498997,-0.1,Always be careful at Robbers Cave & surrounding areas for snakes.  Take a snake bite kit & know how to use it.  Have an emergency plan in place...
https://www.facebook.com/87889453996_10152759447123997,-0.1,Is natural falls the same as Turner Falls? Turner falls is entirely too expensive.
https://www.facebook.com/273612339341471_747284435307590,-0.08181818181818182,At least stick around and put 500000 miles on that new truck
https://www.facebook.com/87889453996_10152759447123997,-0.07500000000000001,"So beautiful. The whining and complaining about State Parks is pathetic. Get a life, people!"
https://www.facebook.com/87889453996_10152759769568997,-0.06666666666666667,The trail was actually a mile wide. Spots would too muddy or rough. So sometimes they moved over??
https://www.facebook.com/87889453996_10152470335178997,-0.0625,I love Broken Bow!!
https://www.facebook.com/87889453996_10152470335178997,-0.0625,Norma Triolo Lugo we should plan to meet here for a long weekend!
https://www.facebook.com/87889453996_10152757086413997,-0.05333333333333333,It's odd that all of the St. Patrick's Day events have absolutely NO connection with the Christian Missionary to Ireland who was not even Irish. I have Irish ancestry.
https://www.facebook.com/87889453996_10152759769568997,-0.05,Cathy probably because it is similar to these from a Pink Floyd Video
https://www.facebook.com/87889453996_10152759769568997,-0.03125,Robert Grippando what exactly do you mean by comment?
https://www.facebook.com/169666518119_10152594338878120,-0.03125,So sorry for your loss; sweet boy!
https://www.facebook.com/87889453996_10152757613433997,-0.016666666666666666,I believe in creation and the Bible but I do not believe that the earth was created in 6 literal days. The Bible does not teach that. The days referred to in the creation account are simply periods of time. Each could have been and likely were billions of years long.
https://www.facebook.com/79015562503_10152519716227504,-0.016666666666666663,David it appears to be much too small will wait till some larger models come out
https://www.facebook.com/87889453996_10152757086413997,-0.009259259259259264,"Always a Big celebration in Dallas and Houston and in of all places Addison, just north of Dallas.  There is a big Irish community down near the Fort Hood area of Central Texas.  Found out about it working at GD forty years ago."
https://www.facebook.com/87889453996_10152757283543997,0.0,Might check this out . couple lakes close by
https://www.facebook.com/87889453996_10152757283543997,0.0,Alexces Bartley?
https://www.facebook.com/87889453996_10152759211498997,0.0,Go to the cabins at Robbers Cave!
